"","cell_label","x","y","volume","classMajor"
"852","Cell_852",-1110.77228821814,233.55701956898,1.04579817778428,"type_2"
"853","Cell_853",681.058589927852,336.304317042232,0.848038248691001,"type_1"
"854","Cell_854",-386.752652563155,345.472327619791,1.13990553146603,"type_1"
"855","Cell_855",-1070.6059159711,518.325163051486,0.911466080909698,"type_4"
"856","Cell_856",132.503977417946,-682.746808603406,0.949366970877868,"type_2"
"857","Cell_857",997.332935594022,368.062428943813,1.01633321059663,"type_5"
"858","Cell_858",-651.793031394482,-793.201637640595,0.966285614374161,"type_5"
"859","Cell_859",-504.214671067894,921.591726131737,0.896404846799017,"type_2"
"860","Cell_860",-789.611868001521,-397.100525535643,1.04093379282167,"type_4"
"861","Cell_861",-56.2485862523317,411.696747690439,0.947577654178311,"type_2"
"862","Cell_862",926.486159674823,573.216047510505,1.05065003735242,"type_5"
"863","Cell_863",735.953509993851,144.409288465977,0.949527713722529,"type_5"
"864","Cell_864",-436.58031206578,-195.377514325082,0.90427496710465,"type_4"
"865","Cell_865",262.243832834065,-280.578334629536,0.990536564154674,"type_4"
"866","Cell_866",1027.14523058385,362.822929210961,1.06494393176106,"type_5"
"867","Cell_867",620.054991357028,-847.871690802276,1.02423217993271,"type_2"
"868","Cell_868",614.069241285324,700.179980881512,0.994106590973829,"type_3"
"869","Cell_869",254.878733865917,166.563444770873,0.805220592842382,"type_1"
"870","Cell_870",-560.409596934915,-748.464312963188,1.14514436318915,"type_2"
"871","Cell_871",363.451151736081,-901.440022699535,0.996006032236228,"type_5"
"872","Cell_872",-310.364394821227,-722.8162586689,0.913600230893009,"type_2"
"873","Cell_873",868.029647693038,659.558489173651,0.979830976028748,"type_5"
"874","Cell_874",939.707884378731,694.894143752754,1.02612555627274,"type_5"
"875","Cell_875",-431.242631748319,185.993576981127,0.848164861669414,"type_3"
"876","Cell_876",-917.669151909649,782.289931364357,1.07173086322758,"type_5"
"877","Cell_877",328.517154045403,-312.9294751212,1.02468327280964,"type_4"
"878","Cell_878",-1086.58636920154,279.528567194939,1.12027670463051,"type_4"
"879","Cell_879",-351.292518898845,-961.856636591256,1.09860392704473,"type_5"
"880","Cell_880",-815.2607280761,-205.547462403774,0.946205940093776,"type_2"
"881","Cell_881",-541.648156754673,982.4956856668,0.950971725818604,"type_5"
"882","Cell_882",513.915244303644,-389.18044231832,0.900448382743755,"type_5"
"883","Cell_883",-132.951997965574,-268.87613274157,0.963829707174539,"type_2"
"884","Cell_884",17.5683584064245,-493.98297239095,1.09443548112969,"type_5"
"885","Cell_885",445.612345263362,21.6654639691114,1.17922070116155,"type_3"
"886","Cell_886",631.962823681533,17.5390865653753,1.09284093958643,"type_3"
"887","Cell_887",-248.769496008754,-460.512232035398,0.817006233036932,"type_4"
"888","Cell_888",614.742298051715,305.606097355485,1.08218781061631,"type_3"
"889","Cell_889",487.400782294571,355.441407300532,1.10362687620034,"type_1"
"890","Cell_890",929.240629635751,-459.960772655904,1.06174201441298,"type_5"
"891","Cell_891",-196.846173517406,-294.65952347964,0.914506963688121,"type_5"
"892","Cell_892",1007.77443274856,-304.396214336157,1.10645105184847,"type_1"
"893","Cell_893",-779.045571014285,528.411853685975,1.07294814581037,"type_2"
"894","Cell_894",61.2318534404039,-643.559309653938,1.06626565843581,"type_4"
"895","Cell_895",606.518389284611,764.30801320821,0.961859279729576,"type_3"
"896","Cell_896",158.436133526266,-624.387764744461,1.08458917777936,"type_2"
"897","Cell_897",364.674995653331,598.790301382542,1.01115918844458,"type_3"
"898","Cell_898",155.867132171988,431.148396804929,0.993222973834396,"type_2"
"899","Cell_899",-194.448407180607,-695.969340763986,1.14870980965183,"type_1"
"900","Cell_900",-234.842846542597,769.329721480608,1.07572233766462,"type_5"
"901","Cell_901",626.132981479168,-850.56082829833,0.712595750660129,"type_5"
"902","Cell_902",73.8149743527174,-53.550018556416,0.957345755092252,"type_1"
"903","Cell_903",-579.905180633068,167.132693901658,0.851259370436803,"type_3"
"904","Cell_904",229.114159941673,812.007232010365,1.05887916457109,"type_1"
"905","Cell_905",-730.905099213123,-701.674752496183,0.955740048922422,"type_3"
"906","Cell_906",581.930859200656,-525.839678384364,1.09013048023202,"type_4"
"907","Cell_907",429.704741388559,641.62764698267,1.04678283403677,"type_5"
"908","Cell_908",-647.386265918612,-65.1629135012627,1.0022040318667,"type_5"
"909","Cell_909",-665.771653130651,-737.556975893676,0.991489216820439,"type_5"
"910","Cell_910",-749.747994169593,-219.754537381232,0.963873285734654,"type_5"
"911","Cell_911",-832.488616369665,-381.66443053633,1.01995065015373,"type_1"
"912","Cell_912",-311.204238608479,43.0416148155928,0.88917457452997,"type_1"
"913","Cell_913",272.986453212798,-232.461586408317,1.06727940704864,"type_4"
"914","Cell_914",-98.6773945391178,-695.567534118891,0.960588636662636,"type_3"
"915","Cell_915",920.512958988547,655.037266016006,0.925603241441501,"type_5"
"916","Cell_916",300.346055813134,754.321157187223,0.967388652321659,"type_4"
"917","Cell_917",845.135056972504,216.193197481334,1.18746688268145,"type_3"
"918","Cell_918",-640.030706673861,-471.276896260679,0.824200085465326,"type_2"
"919","Cell_919",2.61168032884598,414.121947437525,0.965113909003513,"type_4"
"920","Cell_920",540.861755982041,-547.281668521464,1.01065892291184,"type_5"
"921","Cell_921",-717.072709836066,60.8499655500054,0.946234121879485,"type_5"
"922","Cell_922",468.096285313368,-787.463039718568,0.958873086808816,"type_4"
"923","Cell_923",207.953172549605,-929.073583893478,1.03823483379761,"type_5"
"924","Cell_924",-683.933046273887,956.354849226773,1.02225140885426,"type_5"
"925","Cell_925",-512.717418931425,605.410136282444,0.93262454916803,"type_1"
"926","Cell_926",-664.39700089395,-237.187113985419,1.05674329138705,"type_5"
"927","Cell_927",-112.368199601769,625.919694453478,1.017948365476,"type_2"
"928","Cell_928",667.751939222217,806.983921676874,1.0686341749488,"type_1"
"929","Cell_929",652.135842293501,-140.100249275565,0.867273633851659,"type_4"
"930","Cell_930",-282.581073604524,-803.843919374049,0.923208356177767,"type_2"
"931","Cell_931",-202.517792768776,-796.170535124838,0.980729749132721,"type_2"
"932","Cell_932",-457.680861465633,345.469615794718,1.09590511980822,"type_1"
"933","Cell_933",1040.39472006261,385.944329202175,0.947096863802056,"type_5"
"934","Cell_934",-381.43070731312,-161.069919168949,0.896711300904914,"type_5"
"935","Cell_935",-736.424510367215,-379.153827577829,1.07717454904474,"type_5"
"936","Cell_936",1095.87445612997,65.9519858658314,1.04653566641985,"type_5"
"937","Cell_937",122.225936315954,403.93398553133,0.877432893308603,"type_3"
"938","Cell_938",1007.95234590769,35.6204202398658,1.20466772402203,"type_5"
"939","Cell_939",-623.609032295644,821.097353473306,1.14986744488973,"type_5"
"940","Cell_940",1020.1784145087,-241.468209028244,0.861105091532316,"type_5"
"941","Cell_941",-572.963420301676,494.865160994232,1.21533764637228,"type_4"
"942","Cell_942",441.573533043265,958.285525068641,0.827088325945064,"type_4"
"943","Cell_943",239.557335712016,-558.924449980259,1.01020424850945,"type_3"
"944","Cell_944",26.4962570741773,-787.180276215076,0.885872087250291,"type_1"
"945","Cell_945",214.04790468514,251.074493676424,0.962299091179622,"type_3"
"946","Cell_946",-821.860131248832,800.091328471899,0.965121790123795,"type_2"
"947","Cell_947",203.840121813118,-855.253682658076,1.03228850812286,"type_5"
"948","Cell_948",-350.171433202922,31.4213449135423,0.887566038205984,"type_1"
"949","Cell_949",699.229145050049,400.191471911967,0.724295027767933,"type_3"
"950","Cell_950",725.319821946323,661.417800933123,0.990418890088027,"type_4"
"951","Cell_951",-255.139242298901,-895.426448062062,0.925330019504335,"type_2"
"952","Cell_952",-1088.52708153427,48.5200205817819,1.02107814180054,"type_5"
"953","Cell_953",-1025.06564520299,256.636048480868,0.915149019149118,"type_5"
"954","Cell_954",803.304811008275,-696.147476322949,1.07922647657043,"type_4"
"955","Cell_955",-179.010465927422,-311.250046268106,1.00291874325757,"type_3"
"956","Cell_956",561.09720915556,345.38490884006,1.06033880124838,"type_3"
"957","Cell_957",-587.283834256232,328.987132385373,0.900505989518655,"type_5"
"958","Cell_958",-538.384551554918,142.87883900106,0.978866754185624,"type_1"
"959","Cell_959",781.317070126534,161.881593614817,1.03440210874962,"type_3"
"960","Cell_960",560.310749150813,-755.118419229984,0.991062147101646,"type_1"
"961","Cell_961",-1046.89531121403,-89.2842533066869,1.16540374665165,"type_5"
"962","Cell_962",727.596679888666,526.539845578372,0.803709128679103,"type_3"
"963","Cell_963",-524.075193889439,-129.811489954591,1.07561255114995,"type_2"
"964","Cell_964",335.124778188765,15.2870267629623,1.00144186579431,"type_3"
"965","Cell_965",1027.64082737267,-210.03978587687,1.09457138040608,"type_5"
"966","Cell_966",-533.43613576144,894.342233799398,0.990119150761372,"type_4"
"967","Cell_967",-526.780439727008,-300.845102034509,0.726024575661286,"type_4"
"968","Cell_968",632.732970267534,449.535569362342,1.04203058494232,"type_3"
"969","Cell_969",946.752830408514,613.994303718209,0.978162073773902,"type_5"
"970","Cell_970",-583.679263852537,573.717173561454,0.901064467040175,"type_1"
"971","Cell_971",994.331497326493,123.747350089252,0.934353110381546,"type_5"
"972","Cell_972",-614.69000056386,-471.892934851348,1.00556635482013,"type_2"
"973","Cell_973",345.015876553953,658.947085216641,1.2452063444775,"type_3"
"974","Cell_974",343.92929635942,-465.684575401247,1.01881735737377,"type_4"
"975","Cell_975",-249.223949946463,424.05271846801,0.90203036316223,"type_5"
"976","Cell_976",-426.900325901806,32.7198470011353,1.19036104675046,"type_5"
"977","Cell_977",351.294790953398,-416.637451015413,0.956148021780439,"type_5"
"978","Cell_978",-653.177371434867,-395.441110432148,0.917027390441454,"type_2"
"979","Cell_979",535.101800970733,-246.886124275625,0.8752768681238,"type_4"
"980","Cell_980",177.304897271097,496.572943031788,0.932619083691221,"type_2"
"981","Cell_981",-447.860318608582,40.5373765155673,1.1935167263967,"type_1"
"982","Cell_982",-95.5836033448577,676.209422014654,1.09065614348641,"type_5"
"983","Cell_983",-5.22064436227083,-188.29134888947,1.07365267714271,"type_4"
"984","Cell_984",416.854969225824,-885.554619692266,1.01466253040451,"type_5"
"985","Cell_985",-538.992602191865,781.588290072978,1.0283120796739,"type_1"
"986","Cell_986",-357.062632776797,583.946288377047,1.05892767207701,"type_1"
"987","Cell_987",323.529590852559,-75.6992485374212,1.0215849476577,"type_3"
"988","Cell_988",62.5293385237455,-244.707779958844,1.01550532348743,"type_4"
"989","Cell_989",702.267739735544,275.018609315157,1.09538266363039,"type_3"
"990","Cell_990",-437.015901133418,-475.530092976987,0.983414729752071,"type_5"
"991","Cell_991",759.869195893407,246.292782761157,1.0255003745571,"type_4"
"992","Cell_992",479.228943027556,427.392926439643,0.910252764064534,"type_5"
"993","Cell_993",-745.971297472715,-449.303962290287,1.15839701047028,"type_5"
"994","Cell_994",-1011.60283349454,270.420306175947,1.1392758628166,"type_5"
"995","Cell_995",365.44194649905,-6.70524761080742,0.818774176827108,"type_5"
"996","Cell_996",654.857181943953,-823.774200864136,0.978368032141054,"type_2"
"997","Cell_997",-320.232341811061,458.345611207187,1.05498560567109,"type_1"
"998","Cell_998",244.218188524246,161.441845446825,1.04827362375176,"type_3"
"999","Cell_999",821.722731739283,196.517609059811,1.07608487289501,"type_3"
"1000","Cell_1000",-684.13870241493,412.432259134948,0.955434198306599,"type_1"
"1001","Cell_1001",-44.0855948254466,-495.564792305231,0.879466658037648,"type_3"
"1002","Cell_1002",-763.067835196853,-616.852824948728,1.03014667397647,"type_4"
"1003","Cell_1003",-528.350863046944,-210.249741375446,0.846085477640437,"type_2"
"1004","Cell_1004",-764.912306517363,-292.587078921497,1.06353707234936,"type_5"
"1005","Cell_1005",-967.934434488416,-347.836937382817,1.07029517747552,"type_5"
"1006","Cell_1006",-717.719369754195,898.388985916972,0.809411713538266,"type_4"
"1007","Cell_1007",402.346104942262,874.568260833621,1.09389214495562,"type_3"
"1008","Cell_1008",389.672585763037,477.696703746915,0.977550789450421,"type_4"
"1009","Cell_1009",-691.085694171488,-761.667609773576,0.932618322461205,"type_5"
"1010","Cell_1010",94.7670143097639,184.152913838625,1.04457874448057,"type_1"
"1011","Cell_1011",435.022378340364,297.593975253403,1.12806171068986,"type_2"
"1012","Cell_1012",-200.591588951647,701.875236444175,1.15651301342512,"type_5"
"1013","Cell_1013",91.4882769808173,-560.694004409015,0.87994539638105,"type_1"
"1014","Cell_1014",316.341308131814,626.451287604868,0.956230503362601,"type_3"
"1015","Cell_1015",-947.852755710483,615.039048157632,1.01463814818245,"type_5"
"1016","Cell_1016",-261.061155237257,447.746692970395,1.00660190755539,"type_1"
"1017","Cell_1017",-203.336801938713,85.7451925054193,0.955496398470349,"type_1"
"1018","Cell_1018",-807.437463104725,-40.8055331557989,0.76578876135585,"type_5"
"1019","Cell_1019",-57.4229976162314,111.740367673337,0.972161763249215,"type_5"
"1020","Cell_1020",374.345927685499,218.003703095019,0.881819636765515,"type_3"
"1021","Cell_1021",-96.9624672085047,-547.228440083563,1.0033125272564,"type_4"
"1022","Cell_1022",-319.784922525287,-758.117237873375,0.916228298815946,"type_3"
"1023","Cell_1023",-158.072388544679,849.671455286443,0.988238891975371,"type_2"
"1024","Cell_1024",82.9434782266617,-645.844984799623,0.92584774288708,"type_1"
"1025","Cell_1025",574.29222241044,5.22863231599331,0.959165303081683,"type_3"
"1026","Cell_1026",-758.834024704993,-196.715068817139,0.962222923904128,"type_5"
"1027","Cell_1027",-38.3179094642401,510.634302534163,1.13283667119972,"type_5"
"1028","Cell_1028",-851.693748123944,-457.160914689302,1.0716436306842,"type_5"
"1029","Cell_1029",-836.299606785178,279.36232779175,0.976771081174904,"type_1"
"1030","Cell_1030",269.699390418828,-588.952774554491,0.877377309975733,"type_1"
"1031","Cell_1031",-53.9885183796287,-177.445613220334,1.10475380909316,"type_4"
"1032","Cell_1032",721.4057167992,789.006177149713,0.856359281317617,"type_3"
"1033","Cell_1033",-418.074918352067,778.080792725086,0.88175310716134,"type_1"
"1034","Cell_1034",798.531466349959,279.375194013119,0.922379516418684,"type_3"
"1035","Cell_1035",-132.84172732383,-264.121559634805,0.902768649052425,"type_2"
"1036","Cell_1036",932.09126740694,483.79548098892,0.909634243880893,"type_4"
"1037","Cell_1037",-945.575614459813,-294.2646805197,1.12872039460444,"type_5"
"1038","Cell_1038",-104.249851964414,-25.3772428259254,0.989381239901269,"type_4"
"1039","Cell_1039",-732.040293887258,104.512212797999,0.928412904634293,"type_1"
"1040","Cell_1040",-287.515755370259,492.295962385833,1.06717221964777,"type_3"
"1041","Cell_1041",-594.674443826079,-462.190477363765,1.01976336259169,"type_2"
"1042","Cell_1042",-877.17592343688,475.909476354718,0.877990327466637,"type_5"
"1043","Cell_1043",-645.65419703722,686.127648688853,0.943903487954904,"type_1"
"1044","Cell_1044",596.757861971855,61.8271457031369,1.05337326344117,"type_1"
"1045","Cell_1045",53.6458047106862,-163.274304382503,1.19503154646839,"type_2"
"1046","Cell_1046",-235.434719547629,514.933936670423,1.15819432296005,"type_1"
"1047","Cell_1047",149.461881257594,-239.453472197056,1.08377875222361,"type_4"
"1048","Cell_1048",-718.49844250828,821.908414363861,0.998693033731552,"type_5"
"1049","Cell_1049",482.500703260303,427.907195314765,0.827420403798901,"type_3"
"1050","Cell_1050",-230.93519937247,-689.260821975768,0.926914642631802,"type_1"
"1051","Cell_1051",-759.066495671868,817.829598113894,0.978458613465304,"type_5"
"1052","Cell_1052",700.237394124269,320.524937845767,1.04902066685537,"type_3"
"1053","Cell_1053",741.218877956271,-633.776900544763,1.00593934237562,"type_2"
"1054","Cell_1054",-187.183385901153,731.769676879048,1.00583120529246,"type_3"
"1055","Cell_1055",131.163483671844,-645.51752563566,1.1838363106575,"type_4"
"1056","Cell_1056",311.052341759205,-685.619328171015,1.03876508994135,"type_4"
"1057","Cell_1057",205.718282237649,781.243074126542,0.971944927534534,"type_5"
"1058","Cell_1058",-563.89777790755,-418.24922002852,0.957148226203642,"type_1"
"1059","Cell_1059",-113.957147486508,-265.799111500382,1.00953249355319,"type_2"
"1060","Cell_1060",-294.001799449325,-818.361698649824,0.918666859105858,"type_2"
"1061","Cell_1061",-661.356803588569,225.228864513338,1.13681900774255,"type_1"
"1062","Cell_1062",-979.769862815738,-272.852338291705,0.971246396990977,"type_5"
"1063","Cell_1063",802.164983376861,29.7320058569312,0.947144757652248,"type_5"
"1064","Cell_1064",-392.225583270192,-58.0694083124399,0.912698707674302,"type_4"
"1065","Cell_1065",-721.899451687932,-176.84021461755,1.09358930724007,"type_5"
"1066","Cell_1066",523.621201515198,32.0255158469081,0.872273267697779,"type_1"
"1067","Cell_1067",-151.305108144879,502.599081024528,0.953126016106077,"type_3"
"1068","Cell_1068",-578.057945519686,422.846878878772,1.03125162733397,"type_1"
"1069","Cell_1069",-656.145659275353,519.960091821849,0.989167769835649,"type_1"
"1070","Cell_1070",666.973140276968,609.727003052831,1.0250790417333,"type_2"
"1071","Cell_1071",593.200303427875,748.844906128943,0.868380660579378,"type_3"
"1072","Cell_1072",-59.1775802895427,207.689396291971,0.956992455083261,"type_2"
"1073","Cell_1073",246.594412252307,642.321834526956,0.829589030241387,"type_2"
"1074","Cell_1074",772.574685886502,-263.978046365082,0.915786263478554,"type_5"
"1075","Cell_1075",337.359687499702,-270.286493562162,1.11482505953087,"type_4"
"1076","Cell_1076",873.241738602519,-361.587115377188,1.02528315359092,"type_5"
"1077","Cell_1077",276.82247646153,851.767176389694,1.00852871861245,"type_4"
"1078","Cell_1078",-376.477913931012,-481.743149645627,0.906637386947879,"type_3"
"1079","Cell_1079",477.312225848436,191.04048460722,0.944318039384037,"type_5"
"1080","Cell_1080",920.068934932351,-474.654395319521,0.898362968057923,"type_5"
"1081","Cell_1081",-560.183937102556,393.488922715187,1.00535252498211,"type_5"
"1082","Cell_1082",-558.522691391408,147.553625330329,1.07651336061473,"type_1"
"1083","Cell_1083",-261.026807315648,858.23145378381,1.02991948153815,"type_5"
"1084","Cell_1084",719.887806661427,-512.768221087754,0.93823842517868,"type_3"
"1085","Cell_1085",-532.208788767457,421.972068026662,1.05527873135743,"type_5"
"1086","Cell_1086",908.902911096811,130.996835790575,1.0387908498869,"type_5"
"1087","Cell_1087",916.636700928211,-272.670555487275,1.08432109422504,"type_4"
"1088","Cell_1088",399.722773768008,-357.030587084591,0.955937241366341,"type_5"
"1089","Cell_1089",629.139719344676,331.56029228121,0.882063462674727,"type_3"
"1090","Cell_1090",-222.230475023389,868.391777761281,0.991543093464118,"type_3"
"1091","Cell_1091",355.000863969326,392.476639151573,1.03027776950526,"type_3"
"1092","Cell_1092",-232.528054900467,-581.186278536916,1.15590937311244,"type_2"
"1093","Cell_1093",900.348361954093,204.206638969481,0.993033747269476,"type_4"
"1094","Cell_1094",-301.340149529278,-315.361609496176,1.04270394144678,"type_2"
"1095","Cell_1095",-914.54741768539,778.319222666323,0.991673680172382,"type_5"
"1096","Cell_1096",1053.05057410151,133.990221843123,1.21563977407618,"type_3"
"1097","Cell_1097",752.387475594878,-526.230111345649,1.13379680593824,"type_5"
"1098","Cell_1098",-102.475309185684,-714.928875491023,0.976769555260476,"type_2"
"1099","Cell_1099",-139.320536144078,-555.106512084603,0.987259591005261,"type_2"
"1100","Cell_1100",132.861545495689,208.698648959398,0.997831459572825,"type_3"
"1101","Cell_1101",-923.366040922701,359.733364731073,1.01132540843846,"type_3"
"1102","Cell_1102",-390.195695310831,-168.41689478606,0.943490458950753,"type_2"
"1103","Cell_1103",781.380465812981,758.782373182476,1.00807003872445,"type_5"
"1104","Cell_1104",-688.160955347121,277.592667751014,0.930422859341106,"type_3"
"1105","Cell_1105",-1112.02106773853,53.458334505558,0.890379786704802,"type_5"
"1106","Cell_1106",-823.051745072007,520.72823010385,1.08044405577545,"type_1"
"1107","Cell_1107",-90.1873799040914,460.142689570785,1.06566441199347,"type_2"
"1108","Cell_1108",20.711150765419,-57.1042791008949,0.943196932265546,"type_4"
"1109","Cell_1109",500.509063526988,895.892897620797,1.12727858414881,"type_5"
"1110","Cell_1110",-306.210576184094,202.124362438917,0.980745608424303,"type_1"
"1111","Cell_1111",-1045.53405102342,124.550266563892,0.971633478141118,"type_4"
"1112","Cell_1112",-219.820467196405,-804.086013883352,0.904632828706075,"type_2"
"1113","Cell_1113",994.249504432082,-339.584348537028,0.997564935396584,"type_5"
"1114","Cell_1114",398.414950445294,-834.046265669167,0.986301403514248,"type_1"
"1115","Cell_1115",-979.654838517308,308.538773283362,1.00675183911211,"type_4"
"1116","Cell_1116",924.76125843823,-145.468142442405,1.0445168359832,"type_4"
"1117","Cell_1117",-880.771586112678,-528.450487554073,1.0906600388246,"type_5"
"1118","Cell_1118",87.0986972004175,-678.672171570361,1.03274105664606,"type_5"
"1119","Cell_1119",662.309502996504,451.371700689197,1.09925616267521,"type_3"
"1120","Cell_1120",85.1765982806683,789.467788673937,1.10654005740271,"type_5"
"1121","Cell_1121",837.814535200596,484.731915593147,0.706951794461942,"type_3"
"1122","Cell_1122",-321.510155685246,-397.281192429364,0.963722625701225,"type_1"
"1123","Cell_1123",251.457130350173,-375.643014349043,1.05699325380926,"type_4"
"1124","Cell_1124",-443.369250744581,559.37452185899,0.888036452769496,"type_4"
"1125","Cell_1125",-454.891364090145,149.771258980036,0.903934964139591,"type_1"
"1126","Cell_1126",-425.340897403657,961.008264496922,1.02737364719122,"type_3"
"1127","Cell_1127",90.8946124836802,535.854318737984,0.955857671135984,"type_5"
"1128","Cell_1128",314.706955477595,820.665396563709,0.826851218232149,"type_5"
"1129","Cell_1129",-813.71169090271,-691.399617120624,1.09058548439764,"type_4"
"1130","Cell_1130",533.900194242597,-195.661698281765,0.915916035849323,"type_5"
"1131","Cell_1131",-622.487431950867,924.084737710655,1.0386347854926,"type_5"
"1132","Cell_1132",-20.4627955332398,20.1725486665964,1.0412430114457,"type_4"
"1133","Cell_1133",278.805358149111,-627.005697414279,1.15212686430423,"type_1"
"1134","Cell_1134",-396.21500428766,220.344313234091,1.01965642354608,"type_1"
"1135","Cell_1135",-848.115684092045,186.48559525609,1.06656103528368,"type_5"
"1136","Cell_1136",121.67793083936,-665.215492621064,1.11405910922481,"type_4"
"1137","Cell_1137",46.4136371389031,-555.687520466745,0.959361887195241,"type_5"
"1138","Cell_1138",-154.020757041872,-100.597034208477,0.834443864631071,"type_1"
"1139","Cell_1139",497.777918726206,141.374094597995,1.01429300364911,"type_1"
"1140","Cell_1140",584.865213185549,222.825284488499,1.13259143083088,"type_3"
"1141","Cell_1141",744.244655035436,245.671212673187,0.859372233936045,"type_2"
"1142","Cell_1142",991.306249424815,63.751988299191,1.10121316149951,"type_5"
"1143","Cell_1143",-28.7153402343392,-385.039426758885,0.993986915704217,"type_2"
"1144","Cell_1144",265.455166250467,-198.354646191001,1.00994814242803,"type_2"
"1145","Cell_1145",762.190040946007,550.918694213033,0.965077820249413,"type_3"
"1146","Cell_1146",238.226142525673,237.67135553062,1.10368532795903,"type_4"
"1147","Cell_1147",257.555477879941,104.493759199977,1.14241564791416,"type_3"
"1148","Cell_1148",-452.220113016665,-568.123049475253,1.15708487913862,"type_2"
"1149","Cell_1149",-154.747347347438,-275.742213986814,0.903259926693271,"type_1"
"1150","Cell_1150",794.872143119574,-665.183695591986,1.07592858443428,"type_4"
"1151","Cell_1151",-877.840459160507,-264.772092550993,0.962381034554186,"type_5"
"1152","Cell_1152",599.634518846869,524.93406906724,0.901659058608481,"type_3"
"1153","Cell_1153",1034.31159127504,466.396662220359,1.03898951011032,"type_5"
"1154","Cell_1154",874.514260143042,66.0495115444064,0.998204928625175,"type_3"
"1155","Cell_1155",924.456314742565,339.935582131147,1.079172460509,"type_3"
"1156","Cell_1156",-376.775314472616,292.491316795349,1.1792397875637,"type_1"
"1157","Cell_1157",199.856946989894,-521.511969342828,1.10367168849363,"type_2"
"1158","Cell_1158",-100.300437770784,-460.762427374721,0.930431438443961,"type_3"
"1159","Cell_1159",-1041.21264405549,73.8546710461378,1.01396226649693,"type_5"
"1160","Cell_1160",170.286106690764,-317.648968845606,1.14132454938925,"type_1"
"1161","Cell_1161",847.078526951373,638.782130554318,1.11744375962956,"type_5"
"1162","Cell_1162",765.30546862632,-617.950392700732,0.841521841733571,"type_4"
"1163","Cell_1163",289.278249442577,202.099955454469,1.09464299206338,"type_4"
"1164","Cell_1164",449.583391472697,382.147186249495,0.965948591488133,"type_2"
"1165","Cell_1165",-717.817046865821,-515.958096832037,0.937463730929629,"type_5"
"1166","Cell_1166",-168.585160933435,-475.411561131477,0.889879777101729,"type_2"
"1167","Cell_1167",-556.66327457875,848.888531886041,0.968820453992648,"type_1"
"1168","Cell_1168",-953.34422942251,220.869095809758,1.06886565053836,"type_4"
"1169","Cell_1169",-792.481081187725,-550.958020985126,1.14352718778674,"type_5"
"1170","Cell_1170",761.768895015121,920.483248494565,1.01389070982002,"type_1"
"1171","Cell_1171",-430.615225620568,733.580523915589,0.992694761357826,"type_1"
"1172","Cell_1172",824.461538158357,571.182102710009,0.97976640618882,"type_3"
"1173","Cell_1173",906.156933121383,379.033143259585,1.09537993357422,"type_4"
"1174","Cell_1174",-628.994933143258,-173.270463757217,0.891880655255797,"type_5"
"1175","Cell_1175",48.933750204742,610.494974255562,1.02500187045513,"type_5"
"1176","Cell_1176",-824.816512316465,818.041684292257,1.10216219805718,"type_5"
"1177","Cell_1177",410.073342360556,926.586547493935,1.10618515111337,"type_2"
"1178","Cell_1178",-420.050070248544,-539.152175746858,1.04170702100728,"type_2"
"1179","Cell_1179",-407.752807438374,394.89415269345,0.883763384863002,"type_1"
"1180","Cell_1180",43.8435114920139,738.510394468904,0.917891527018534,"type_5"
"1181","Cell_1181",677.93588899076,0.219449400901794,0.92795117422846,"type_3"
"1182","Cell_1182",534.824484586716,11.9097640737891,0.855672803130302,"type_3"
"1183","Cell_1183",-829.459204338491,498.331455141306,1.00400203344434,"type_1"
"1184","Cell_1184",422.003564424813,426.456673443317,1.12229466839668,"type_3"
"1185","Cell_1185",-67.0053865760565,-173.11179433018,0.755330608337029,"type_1"
"1186","Cell_1186",140.706298872828,229.320714063942,1.07583878919815,"type_3"
"1187","Cell_1187",-923.391180485487,-426.692955940962,0.979733834587649,"type_5"
"1188","Cell_1188",187.696355581284,359.464191645384,0.923086615280499,"type_1"
"1189","Cell_1189",-68.0418206378818,-200.224567763507,1.07700088114106,"type_1"
"1190","Cell_1190",11.8203414604068,-614.814006909728,1.06483851588395,"type_4"
"1191","Cell_1191",587.94931769371,-803.233868256211,1.00962173786189,"type_5"
"1192","Cell_1192",-410.493810474873,568.744576536119,0.908035664683063,"type_1"
"1193","Cell_1193",-1028.58301363885,-16.5190117433667,0.929513822276208,"type_5"
"1194","Cell_1194",-668.240887485445,-625.939581915736,0.838276593772242,"type_2"
"1195","Cell_1195",505.756000801921,172.744329459965,1.1880893908367,"type_3"
"1196","Cell_1196",656.236223503947,-200.451981648803,0.984440563915239,"type_4"
"1197","Cell_1197",-354.729883745313,361.331205815077,0.924548625121876,"type_1"
"1198","Cell_1198",970.236659422517,583.4288014099,0.783904755583043,"type_4"
"1199","Cell_1199",349.433229491115,-64.8341367021203,0.95705383196996,"type_4"
"1200","Cell_1200",-801.857682690024,-670.368742011487,0.94508720953604,"type_5"
"1201","Cell_1201",-436.915925145149,812.634221836925,0.859768411711567,"type_3"
"1202","Cell_1202",713.140248320997,184.894929081202,1.23839718231247,"type_3"
"1203","Cell_1203",558.457279019058,-821.021115593612,1.08729443509785,"type_5"
"1204","Cell_1204",636.468144133687,-230.608349852264,0.846433411282576,"type_4"
"1205","Cell_1205",520.791702345014,521.366434916854,1.11339752513847,"type_3"
"1206","Cell_1206",-739.868354424834,120.482356287539,1.10448401606183,"type_1"
